VREME         KORISNIK   PID     RODITELJ         ISHOD     TRAJANJE   KOMANDA
10:06:46.868  kali       2996    zsh              OK        1056.5     /usr/bin/cut
10:06:46.876  kali       2997    zsh              OK        719.4      /usr/bin/cut
10:06:46.884  kali       2998    zsh              OK        448.2      /usr/bin/cut
10:06:46.898  kali       2999    zsh              OK        589.9      /usr/bin/cut
10:06:46.907  kali       3000    zsh              OK        1196.3     /usr/bin/cut
10:06:46.916  kali       3001    zsh              OK        401.5      /usr/bin/cut
10:06:46.920  kali       3002    zsh              OK        382.5      /usr/bin/cut
10:06:47.816  kali       3004    wrapper-2.0      OK        7963.1     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:47.847  kali       3007    xfce4-panel-gen  OK        672.2      /usr/bin/cut
10:06:47.847  kali       3008    xfce4-panel-gen  OK        274.7      /usr/bin/head
10:06:47.847  kali       3006    xfce4-panel-gen  OK        2284.5     /usr/sbin/ip
10:06:47.866  kali       3010    xfce4-panel-gen  OK        359.8      /usr/sbin/ip
10:06:47.874  kali       3011    xfce4-panel-gen  OK        766.3      /usr/bin/grep
10:06:48.794  kali       3012    wrapper-2.0      OK        875.0      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:48.797  kali       3015    xfce4-panel-gen  OK        281.7      /usr/bin/cut
10:06:48.797  kali       3016    xfce4-panel-gen  OK        94.7       /usr/bin/head
10:06:48.797  kali       3014    xfce4-panel-gen  OK        141.3      /usr/sbin/ip
10:06:48.799  kali       3019    xfce4-panel-gen  OK        162.1      /usr/bin/grep
10:06:48.799  kali       3018    xfce4-panel-gen  OK        94.7       /usr/sbin/ip
10:06:49.799  kali       3020    wrapper-2.0      OK        1328.5     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:49.811  kali       3022    xfce4-panel-gen  OK        1901.9     /usr/sbin/ip
10:06:49.812  kali       3023    xfce4-panel-gen  OK        298.0      /usr/bin/cut
10:06:49.812  kali       3024    xfce4-panel-gen  OK        505.8      /usr/bin/head
10:06:49.814  kali       3027    xfce4-panel-gen  OK        119.5      /usr/bin/grep
10:06:49.814  kali       3026    xfce4-panel-gen  OK        126.5      /usr/sbin/ip
10:06:50.667  kali       3035    zsh              OK        494.9      /usr/bin/sleep
10:06:50.802  kali       3036    wrapper-2.0      OK        787.7      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:50.805  kali       3038    xfce4-panel-gen  OK        173.2      /usr/sbin/ip
10:06:50.805  kali       3039    xfce4-panel-gen  OK        489.9      /usr/bin/cut
10:06:50.807  kali       3040    xfce4-panel-gen  OK        215.5      /usr/bin/head
10:06:50.808  kali       3043    xfce4-panel-gen  OK        92.4       /usr/bin/grep
10:06:50.808  kali       3042    xfce4-panel-gen  OK        96.2       /usr/sbin/ip
10:06:51.834  kali       3044    wrapper-2.0      OK        926.1      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:51.839  kali       3046    xfce4-panel-gen  OK        268.4      /usr/sbin/ip
10:06:51.840  kali       3048    xfce4-panel-gen  OK        273.6      /usr/bin/head
10:06:51.842  kali       3047    xfce4-panel-gen  OK        642.2      /usr/bin/cut
10:06:51.855  kali       3050    xfce4-panel-gen  OK        1467.3     /usr/sbin/ip
10:06:51.860  kali       3051    xfce4-panel-gen  OK        2046.4     /usr/bin/grep
10:06:52.838  kali       3052    wrapper-2.0      OK        1415.2     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:52.850  kali       3055    xfce4-panel-gen  OK        486.1      /usr/bin/cut
10:06:52.850  kali       3056    xfce4-panel-gen  OK        645.3      /usr/bin/head
10:06:52.851  kali       3054    xfce4-panel-gen  OK        414.5      /usr/sbin/ip
10:06:52.870  kali       3058    xfce4-panel-gen  OK        342.8      /usr/sbin/ip
10:06:52.872  kali       3059    xfce4-panel-gen  OK        340.5      /usr/bin/grep
10:06:53.691  kali       3060    zsh              OK        5484.0     /usr/bin/seq
10:06:53.700  kali       3061    zsh              OK        513.0      /usr/bin/grep
10:06:53.716  kali       3062    zsh              OK        496.3      /usr/bin/grep
10:06:53.727  kali       3063    zsh              OK        492.5      /usr/bin/grep
10:06:53.734  kali       3064    zsh              OK        318.0      /usr/bin/grep
10:06:53.750  kali       3065    zsh              OK        669.3      /usr/bin/grep
10:06:53.763  kali       3066    zsh              OK        559.9      /usr/bin/grep
10:06:53.780  kali       3067    zsh              OK        577.9      /usr/bin/grep
10:06:53.796  kali       3068    zsh              OK        1684.7     /usr/bin/grep
10:06:53.810  kali       3069    zsh              OK        1206.8     /usr/bin/grep
10:06:53.823  kali       3070    zsh              OK        724.0      /usr/bin/grep
10:06:53.835  kali       3071    zsh              OK        1035.0     /usr/bin/grep
10:06:53.851  kali       3072    wrapper-2.0      OK        5449.4     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:53.867  kali       3073    zsh              OK        476.9      /usr/bin/grep
10:06:53.871  kali       3075    xfce4-panel-gen  OK        377.8      /usr/sbin/ip
10:06:53.875  kali       3077    xfce4-panel-gen  OK        5840.4     /usr/bin/head
10:06:53.881  kali       3076    xfce4-panel-gen  OK        11471.3    /usr/bin/cut
10:06:53.887  kali       3078    zsh              OK        2070.7     /usr/bin/grep
10:06:53.891  kali       3080    xfce4-panel-gen  OK        282.4      /usr/sbin/ip
10:06:53.893  kali       3081    xfce4-panel-gen  OK        283.1      /usr/bin/grep
10:06:53.899  kali       3082    zsh              OK        432.6      /usr/bin/grep
10:06:53.907  kali       3083    zsh              OK        490.1      /usr/bin/grep
10:06:53.918  kali       3084    zsh              OK        508.4      /usr/bin/grep
10:06:53.930  kali       3085    zsh              OK        881.3      /usr/bin/grep
10:06:53.945  kali       3086    zsh              OK        780.1      /usr/bin/grep
10:06:53.963  kali       3087    zsh              OK        1187.9     /usr/bin/grep
10:06:53.977  kali       3088    zsh              OK        798.2      /usr/bin/grep
10:06:53.990  kali       3089    zsh              OK        630.7      /usr/bin/sleep
10:06:54.843  kali       3090    wrapper-2.0      OK        815.9      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:54.848  kali       3092    xfce4-panel-gen  OK        316.8      /usr/sbin/ip
10:06:54.848  kali       3093    xfce4-panel-gen  OK        367.7      /usr/bin/cut
10:06:54.848  kali       3094    xfce4-panel-gen  OK        244.5      /usr/bin/head
10:06:54.852  kali       3096    xfce4-panel-gen  OK        246.6      /usr/sbin/ip
10:06:54.852  kali       3097    xfce4-panel-gen  OK        132.0      /usr/bin/grep
10:06:55.514  kali       3098    xfsettingsd      ENOENT    9.2        /home/kali/.local/bin/exo-open
10:06:55.514  kali       3098    xfsettingsd      ENOENT    2.7        /usr/local/sbin/exo-open
10:06:55.514  kali       3098    xfsettingsd      ENOENT    2.8        /usr/sbin/exo-open
10:06:55.514  kali       3098    xfsettingsd      ENOENT    2.1        /sbin/exo-open
10:06:55.514  kali       3098    xfsettingsd      ENOENT    2.4        /usr/local/bin/exo-open
10:06:55.515  kali       3098    xfsettingsd      OK        474.6      /usr/bin/exo-open
10:06:55.551  kali       3104    exo-open         OK        357.9      /usr/bin/xfce4-mime-helper
10:06:55.595  kali       3110    xfce4-mime-help  OK        557.6      /usr/bin/qterminal
10:06:55.707  kali       3118    qterminal        OK        364.8      /usr/bin/zsh
10:06:55.726  kali       3120    zsh              OK        138.0      /usr/bin/tput
10:06:55.735  kali       3125    zsh              OK        211.5      /usr/bin/dircolors
10:06:55.748  kali       3130    gly-hdl-loader   ENOENT    8.1        /home/kali/.local/bin/bwrap
10:06:55.748  kali       3130    gly-hdl-loader   ENOENT    7.6        /usr/local/sbin/bwrap
10:06:55.748  kali       3130    gly-hdl-loader   ENOENT    2.5        /usr/sbin/bwrap
10:06:55.748  kali       3130    gly-hdl-loader   ENOENT    5.7        /sbin/bwrap
10:06:55.748  kali       3130    gly-hdl-loader   ENOENT    2.4        /usr/local/bin/bwrap
10:06:55.763  kali       3130    gly-hdl-loader   OK        13495.0    /usr/bin/bwrap
10:06:55.772  kali       3132    bwrap            OK        126.1      /usr/libexec/glycin-loaders/2+/glycin-svg
10:06:55.804  kali       3136    gly-hdl-loader   ENOENT    9.7        /home/kali/.local/bin/bwrap
10:06:55.805  kali       3136    gly-hdl-loader   ENOENT    8.4        /usr/local/sbin/bwrap
10:06:55.805  kali       3136    gly-hdl-loader   ENOENT    3.6        /usr/sbin/bwrap
10:06:55.806  kali       3136    gly-hdl-loader   ENOENT    3.2        /sbin/bwrap
10:06:55.806  kali       3136    gly-hdl-loader   ENOENT    5.8        /usr/local/bin/bwrap
10:06:55.808  kali       3136    gly-hdl-loader   OK        1255.8     /usr/bin/bwrap
10:06:55.824  kali       3142    bwrap            OK        246.5      /usr/libexec/glycin-loaders/2+/glycin-image-rs
10:06:55.844  kali       3148    wrapper-2.0      OK        849.6      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:55.848  kali       3150    xfce4-panel-gen  OK        114.8      /usr/sbin/ip
10:06:55.848  kali       3151    xfce4-panel-gen  OK        228.3      /usr/bin/cut
10:06:55.849  kali       3152    xfce4-panel-gen  OK        126.5      /usr/bin/head
10:06:55.859  kali       3155    xfce4-panel-gen  OK        187.3      /usr/sbin/ip
10:06:55.859  kali       3156    xfce4-panel-gen  OK        85.9       /usr/bin/grep
10:06:56.861  kali       3164    wrapper-2.0      OK        767.2      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:56.866  kali       3167    xfce4-panel-gen  OK        194.6      /usr/bin/cut
10:06:56.868  kali       3168    xfce4-panel-gen  OK        155.2      /usr/bin/head
10:06:56.868  kali       3166    xfce4-panel-gen  OK        213.2      /usr/sbin/ip
10:06:56.869  kali       3171    xfce4-panel-gen  OK        117.2      /usr/bin/grep
10:06:56.870  kali       3170    xfce4-panel-gen  OK        123.5      /usr/sbin/ip
10:06:57.002  kali       3172    zsh              OK        802.6      /usr/bin/seq
10:06:57.006  kali       3173    zsh              OK        334.6      /usr/bin/python3
10:06:57.028  kali       3174    zsh              OK        182.6      /usr/bin/python3
10:06:57.041  kali       3175    zsh              OK        435.1      /usr/bin/python3
10:06:57.057  kali       3176    zsh              OK        226.3      /usr/bin/python3
10:06:57.071  kali       3177    zsh              OK        215.6      /usr/bin/python3
10:06:57.088  kali       3178    zsh              OK        284.5      /usr/bin/python3
10:06:57.102  kali       3179    zsh              OK        273.3      /usr/bin/python3
10:06:57.117  kali       3180    zsh              OK        208.6      /usr/bin/python3
10:06:57.130  kali       3181    zsh              OK        313.9      /usr/bin/python3
10:06:57.145  kali       3182    zsh              OK        345.0      /usr/bin/python3
10:06:57.162  kali       3183    zsh              OK        208.5      /usr/bin/python3
10:06:57.178  kali       3184    zsh              OK        226.0      /usr/bin/python3
10:06:57.191  kali       3185    zsh              OK        175.5      /usr/bin/python3
10:06:57.206  kali       3186    zsh              OK        211.0      /usr/bin/python3
10:06:57.226  kali       3187    zsh              OK        220.5      /usr/bin/python3
10:06:57.237  kali       3188    zsh              OK        339.2      /usr/bin/python3
10:06:57.252  kali       3189    zsh              OK        173.8      /usr/bin/python3
10:06:57.260  kali       3190    zsh              OK        160.8      /usr/bin/sleep
10:06:57.266  kali       3191    zsh              OK        327.2      /usr/bin/python3
10:06:57.283  kali       3192    zsh              OK        408.2      /usr/bin/python3
10:06:57.296  kali       3193    zsh              OK        410.6      /usr/bin/python3
10:06:57.311  kali       3194    zsh              OK        179.5      /usr/bin/sleep
10:06:57.877  kali       3195    wrapper-2.0      OK        442.4      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:57.878  kali       3197    xfce4-panel-gen  OK        91.4       /usr/sbin/ip
10:06:57.878  kali       3198    xfce4-panel-gen  OK        72.3       /usr/bin/cut
10:06:57.878  kali       3199    xfce4-panel-gen  OK        61.4       /usr/bin/head
10:06:57.878  kali       3201    xfce4-panel-gen  OK        64.8       /usr/sbin/ip
10:06:57.878  kali       3202    xfce4-panel-gen  OK        70.1       /usr/bin/grep
10:06:58.869  kali       3203    wrapper-2.0      OK        826.6      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:58.876  kali       3207    xfce4-panel-gen  OK        341.4      /usr/bin/head
10:06:58.877  kali       3205    xfce4-panel-gen  OK        258.6      /usr/sbin/ip
10:06:58.878  kali       3206    xfce4-panel-gen  OK        1435.4     /usr/bin/cut
10:06:58.882  kali       3210    xfce4-panel-gen  OK        86.7       /usr/bin/grep
10:06:58.882  kali       3209    xfce4-panel-gen  OK        101.4      /usr/sbin/ip
10:06:59.876  kali       3211    wrapper-2.0      OK        964.2      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:06:59.884  kali       3213    xfce4-panel-gen  OK        384.9      /usr/sbin/ip
10:06:59.888  kali       3214    xfce4-panel-gen  OK        850.4      /usr/bin/cut
10:06:59.901  kali       3215    xfce4-panel-gen  OK        7823.0     /usr/bin/head
10:06:59.910  kali       3218    xfce4-panel-gen  OK        255.8      /usr/bin/grep
10:06:59.910  kali       3217    xfce4-panel-gen  OK        276.8      /usr/sbin/ip
10:07:00.284  kali       3219    zsh              OK        534.4      /usr/bin/seq
10:07:00.300  kali       3220    zsh              ENOENT    20.5       /tmp/ovoga-nema
10:07:00.313  kali       3221    zsh              ENOENT    21.7       /tmp/ovoga-nema
10:07:00.315  kali       3222    zsh              ENOENT    22.6       /tmp/ovoga-nema
10:07:00.319  kali       3223    zsh              OK        490.3      /usr/bin/seq
10:07:00.334  kali       3225    zsh              ENOENT    29.9       /tmp/ovoga-nema
10:07:00.348  kali       3226    zsh              ENOENT    32.6       /tmp/ovoga-nema
10:07:00.355  kali       3224    zsh              OK        23938.6    /usr/bin/gcc
10:07:00.367  kali       3227    zsh              ENOENT    15.3       /tmp/ovoga-nema
10:07:00.373  kali       3228    zsh              OK        520.4      /usr/bin/gcc
10:07:00.380  kali       3229    zsh              ENOENT    19.5       /tmp/ovoga-nema
10:07:00.390  kali       3230    zsh              OK        3137.8     /usr/bin/gcc
10:07:00.395  kali       3231    zsh              ENOENT    27.4       /tmp/ovoga-nema
10:07:00.397  kali       3232    zsh              ENOENT    16.6       /tmp/ovoga-nema
10:07:00.401  kali       3233    zsh              ENOENT    13.1       /tmp/ovoga-nema
10:07:00.405  kali       3234    zsh              OK        391.6      /usr/bin/gcc
10:07:00.406  kali       3235    zsh              ENOENT    12.2       /tmp/ovoga-nema
10:07:00.410  kali       3236    zsh              ENOENT    13.5       /tmp/ovoga-nema
10:07:00.414  kali       3237    zsh              OK        391.4      /usr/bin/gcc
10:07:00.414  kali       3238    zsh              ENOENT    12.1       /tmp/ovoga-nema
10:07:00.418  kali       3239    zsh              ENOENT    12.4       /tmp/ovoga-nema
10:07:00.421  kali       3240    zsh              OK        1321.3     /usr/bin/gcc
10:07:00.429  kali       3241    zsh              OK        397.4      /usr/bin/gcc
10:07:00.432  kali       3242    zsh              ENOENT    18.7       /tmp/ovoga-nema
10:07:00.439  kali       3243    zsh              ENOENT    15.8       /tmp/ovoga-nema
10:07:00.445  kali       3244    zsh              ENOENT    23.9       /tmp/ovoga-nema
10:07:00.450  kali       3245    zsh              OK        1423.8     /usr/bin/gcc
10:07:00.451  kali       3246    zsh              ENOENT    16.2       /tmp/ovoga-nema
10:07:00.460  kali       3247    zsh              ENOENT    15.8       /tmp/ovoga-nema
10:07:00.462  kali       3248    zsh              ENOENT    14.8       /tmp/ovoga-nema
10:07:00.467  kali       3249    zsh              OK        501.3      /usr/bin/sleep
10:07:00.468  kali       3250    zsh              OK        1453.8     /usr/bin/gcc
10:07:00.475  kali       3251    zsh              OK        439.0      /usr/bin/gcc
10:07:00.884  kali       3253    wrapper-2.0      OK        1281.7     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:00.890  kali       3255    xfce4-panel-gen  OK        293.4      /usr/sbin/ip
10:07:00.894  kali       3256    xfce4-panel-gen  OK        306.7      /usr/bin/cut
10:07:00.894  kali       3257    xfce4-panel-gen  OK        192.3      /usr/bin/head
10:07:00.903  kali       3259    xfce4-panel-gen  OK        742.8      /usr/sbin/ip
10:07:00.904  kali       3260    xfce4-panel-gen  OK        204.1      /usr/bin/grep
10:07:02.098  kali       3261    wrapper-2.0      OK        876.7      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:02.106  kali       3265    xfce4-panel-gen  OK        253.2      /usr/bin/head
10:07:02.106  kali       3263    xfce4-panel-gen  OK        263.6      /usr/sbin/ip
10:07:02.120  kali       3264    xfce4-panel-gen  OK        208.1      /usr/bin/cut
10:07:02.202  kali       3267    xfce4-panel-gen  OK        401.2      /usr/sbin/ip
10:07:02.216  kali       3268    xfce4-panel-gen  OK        3973.6     /usr/bin/grep
10:07:03.140  kali       3269    wrapper-2.0      OK        1413.5     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:03.146  kali       3271    xfce4-panel-gen  OK        724.7      /usr/sbin/ip
10:07:03.156  kali       3272    xfce4-panel-gen  OK        1829.7     /usr/bin/cut
10:07:03.156  kali       3273    xfce4-panel-gen  OK        972.6      /usr/bin/head
10:07:03.167  kali       3275    xfce4-panel-gen  OK        226.8      /usr/sbin/ip
10:07:03.167  kali       3276    xfce4-panel-gen  OK        172.0      /usr/bin/grep
10:07:03.493  kali       3277    zsh              OK        3997.0     /usr/bin/chmod
10:07:03.502  kali       3278    zsh              OK        839.9      /usr/bin/seq
10:07:03.504  kali       3279    zsh              EACCES    6.7        /tmp/bez-prava.sh
10:07:03.505  kali       3280    zsh              EACCES    4.3        /tmp/bez-prava.sh
10:07:03.506  kali       3281    zsh              EACCES    3.5        /tmp/bez-prava.sh
10:07:03.507  kali       3282    zsh              EACCES    2.7        /tmp/bez-prava.sh
10:07:03.508  kali       3283    zsh              EACCES    2.4        /tmp/bez-prava.sh
10:07:03.509  kali       3284    zsh              EACCES    2.5        /tmp/bez-prava.sh
10:07:03.509  kali       3285    zsh              EACCES    2.9        /tmp/bez-prava.sh
10:07:03.510  kali       3286    zsh              EACCES    2.6        /tmp/bez-prava.sh
10:07:03.511  kali       3287    zsh              EACCES    2.8        /tmp/bez-prava.sh
10:07:03.512  kali       3288    zsh              EACCES    2.4        /tmp/bez-prava.sh
10:07:03.513  kali       3289    zsh              EACCES    2.5        /tmp/bez-prava.sh
10:07:03.514  kali       3290    zsh              EACCES    4.0        /tmp/bez-prava.sh
10:07:03.515  kali       3291    zsh              EACCES    3.9        /tmp/bez-prava.sh
10:07:03.516  kali       3292    zsh              EACCES    2.5        /tmp/bez-prava.sh
10:07:03.517  kali       3293    zsh              EACCES    2.8        /tmp/bez-prava.sh
10:07:03.518  kali       3294    zsh              EACCES    2.6        /tmp/bez-prava.sh
10:07:03.519  kali       3295    zsh              EACCES    2.9        /tmp/bez-prava.sh
10:07:03.520  kali       3296    zsh              EACCES    2.8        /tmp/bez-prava.sh
10:07:03.521  kali       3297    zsh              EACCES    3.1        /tmp/bez-prava.sh
10:07:03.522  kali       3298    zsh              EACCES    3.0        /tmp/bez-prava.sh
10:07:03.522  kali       3299    zsh              OK        145.8      /usr/bin/sleep
10:07:03.635  kali       3300    xfsettingsd      ENOENT    14.2       /home/kali/.local/bin/exo-open
10:07:03.635  kali       3300    xfsettingsd      ENOENT    6.7        /usr/local/sbin/exo-open
10:07:03.635  kali       3300    xfsettingsd      ENOENT    3.5        /usr/sbin/exo-open
10:07:03.635  kali       3300    xfsettingsd      ENOENT    4.2        /sbin/exo-open
10:07:03.636  kali       3300    xfsettingsd      ENOENT    3.4        /usr/local/bin/exo-open
10:07:03.637  kali       3300    xfsettingsd      OK        1216.0     /usr/bin/exo-open
10:07:03.662  kali       3306    exo-open         OK        712.6      /usr/bin/xfce4-mime-helper
10:07:03.697  kali       3311    xfce4-mime-help  OK        572.7      /usr/bin/qterminal
10:07:03.808  kali       3318    qterminal        OK        482.2      /usr/bin/zsh
10:07:03.847  kali       3322    zsh              OK        910.0      /usr/bin/tput
10:07:03.872  kali       3325    zsh              OK        988.1      /usr/bin/dircolors
10:07:04.138  kali       3337    wrapper-2.0      OK        1188.8     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:04.142  kali       3339    xfce4-panel-gen  OK        465.5      /usr/sbin/ip
10:07:04.143  kali       3341    xfce4-panel-gen  OK        158.9      /usr/bin/head
10:07:04.143  kali       3340    xfce4-panel-gen  OK        181.4      /usr/bin/cut
10:07:04.147  kali       3343    xfce4-panel-gen  OK        113.3      /usr/sbin/ip
10:07:04.147  kali       3344    xfce4-panel-gen  OK        107.6      /usr/bin/grep
10:07:05.141  kali       3346    wrapper-2.0      OK        1145.4     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:05.143  kali       3348    xfce4-panel-gen  OK        168.4      /usr/sbin/ip
10:07:05.143  kali       3349    xfce4-panel-gen  OK        194.1      /usr/bin/cut
10:07:05.143  kali       3350    xfce4-panel-gen  OK        84.3       /usr/bin/head
10:07:05.149  kali       3352    xfce4-panel-gen  OK        96.4       /usr/sbin/ip
10:07:05.150  kali       3353    xfce4-panel-gen  OK        169.9      /usr/bin/grep
10:07:05.152  kali       3354    zsh              OK        130.7      /usr/bin/sleep
10:07:06.295  kali       3355    wrapper-2.0      OK        7517.4     /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:06.339  kali       3357    xfce4-panel-gen  OK        374.1      /usr/sbin/ip
10:07:06.348  kali       3359    xfce4-panel-gen  OK        276.5      /usr/bin/head
10:07:06.364  kali       3358    xfce4-panel-gen  OK        10035.6    /usr/bin/cut
10:07:06.398  kali       3361    xfce4-panel-gen  OK        291.4      /usr/sbin/ip
10:07:06.398  kali       3362    xfce4-panel-gen  OK        237.4      /usr/bin/grep
10:07:06.559  kali       3363    zsh              OK        750.6      /usr/bin/chmod
10:07:06.567  kali       3364    zsh              OK        582.3      /usr/bin/seq
10:07:06.588  kali       3365    zsh              ENOEXEC   145.2      /tmp/prazan
10:07:06.592  kali       3365    zsh              OK        1192.9     /bin/sh
10:07:06.607  kali       3366    zsh              ENOEXEC   248.7      /tmp/prazan
10:07:06.611  kali       3366    zsh              OK        2882.0     /bin/sh
10:07:06.618  kali       3367    zsh              ENOEXEC   155.1      /tmp/prazan
10:07:06.622  kali       3367    zsh              OK        586.3      /bin/sh
10:07:06.633  kali       3368    zsh              ENOEXEC   129.5      /tmp/prazan
10:07:06.642  kali       3368    zsh              OK        7976.9     /bin/sh
10:07:06.652  kali       3369    zsh              ENOEXEC   121.4      /tmp/prazan
10:07:06.657  kali       3369    zsh              OK        3559.4     /bin/sh
10:07:06.666  kali       3370    zsh              ENOEXEC   172.6      /tmp/prazan
10:07:06.669  kali       3370    zsh              OK        1814.3     /bin/sh
10:07:06.677  kali       3371    zsh              ENOEXEC   103.7      /tmp/prazan
10:07:06.678  kali       3371    zsh              OK        1004.7     /bin/sh
10:07:06.687  kali       3372    zsh              ENOEXEC   870.4      /tmp/prazan
10:07:06.692  kali       3372    zsh              OK        1585.0     /bin/sh
10:07:06.703  kali       3373    zsh              ENOEXEC   109.7      /tmp/prazan
10:07:06.703  kali       3373    zsh              OK        472.6      /bin/sh
10:07:06.714  kali       3374    zsh              ENOEXEC   92.0       /tmp/prazan
10:07:06.717  kali       3374    zsh              OK        660.9      /bin/sh
10:07:06.736  kali       3375    zsh              ENOEXEC   111.3      /tmp/prazan
10:07:06.737  kali       3375    zsh              OK        624.9      /bin/sh
10:07:06.742  kali       3376    zsh              ENOEXEC   97.9       /tmp/prazan
10:07:06.743  kali       3376    zsh              OK        496.8      /bin/sh
10:07:06.757  kali       3377    zsh              ENOEXEC   111.2      /tmp/prazan
10:07:06.762  kali       3377    zsh              OK        2340.6     /bin/sh
10:07:06.768  kali       3378    zsh              ENOEXEC   123.3      /tmp/prazan
10:07:06.768  kali       3378    zsh              OK        363.4      /bin/sh
10:07:06.776  kali       3379    zsh              ENOEXEC   100.8      /tmp/prazan
10:07:06.779  kali       3379    zsh              OK        415.8      /bin/sh
10:07:06.788  kali       3380    zsh              ENOEXEC   145.2      /tmp/prazan
10:07:06.788  kali       3380    zsh              OK        398.9      /bin/sh
10:07:06.795  kali       3381    zsh              ENOEXEC   85.9       /tmp/prazan
10:07:06.798  kali       3381    zsh              OK        420.1      /bin/sh
10:07:06.814  kali       3382    zsh              ENOEXEC   134.7      /tmp/prazan
10:07:06.818  kali       3382    zsh              OK        4754.1     /bin/sh
10:07:06.832  kali       3383    zsh              ENOEXEC   1796.1     /tmp/prazan
10:07:06.833  kali       3383    zsh              OK        677.2      /bin/sh
10:07:06.843  kali       3384    zsh              ENOEXEC   120.5      /tmp/prazan
10:07:06.851  kali       3384    zsh              OK        532.5      /bin/sh
10:07:07.392  kali       3386    wrapper-2.0      OK        787.1      /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:07.419  kali       3388    xfce4-panel-gen  OK        265.4      /usr/sbin/ip
10:07:07.420  kali       3389    xfce4-panel-gen  OK        343.8      /usr/bin/cut
10:07:07.420  kali       3390    xfce4-panel-gen  OK        608.2      /usr/bin/head
10:07:07.443  kali       3393    xfce4-panel-gen  OK        754.0      /usr/bin/grep
10:07:07.443  kali       3392    xfce4-panel-gen  OK        308.2      /usr/sbin/ip
10:07:08.170  kali       3394    zsh              OK        515.2      /usr/bin/seq
10:07:08.179  kali       3395    zsh              OK        422.9      /usr/bin/python3
10:07:08.219  kali       3395    python3          ENOENT    19.1       /home/kali/.local/bin/grep
10:07:08.222  kali       3395    python3          ENOENT    19.4       /usr/local/sbin/grep
10:07:08.222  kali       3395    python3          ENOENT    15.5       /usr/sbin/grep
10:07:08.222  kali       3395    python3          ENOENT    16.2       /sbin/grep
10:07:08.222  kali       3395    python3          ENOENT    15.2       /usr/local/bin/grep
10:07:08.222  kali       3395    python3          OK        1036.9     /usr/bin/grep
10:07:08.227  kali       3396    zsh              OK        454.9      /usr/bin/python3
10:07:08.266  kali       3396    python3          ENOENT    13.9       /home/kali/.local/bin/grep
10:07:08.270  kali       3396    python3          ENOENT    11.0       /usr/local/sbin/grep
10:07:08.270  kali       3396    python3          ENOENT    8.1        /usr/sbin/grep
10:07:08.270  kali       3396    python3          ENOENT    9.6        /sbin/grep
10:07:08.271  kali       3396    python3          ENOENT    8.8        /usr/local/bin/grep
10:07:08.271  kali       3396    python3          OK        786.6      /usr/bin/grep
10:07:08.277  kali       3397    zsh              OK        510.2      /usr/bin/python3
10:07:08.313  kali       3397    python3          ENOENT    16.0       /home/kali/.local/bin/grep
10:07:08.314  kali       3397    python3          ENOENT    8.6        /usr/local/sbin/grep
10:07:08.315  kali       3397    python3          ENOENT    5.4        /usr/sbin/grep
10:07:08.316  kali       3397    python3          ENOENT    32.6       /sbin/grep
10:07:08.316  kali       3397    python3          ENOENT    6.7        /usr/local/bin/grep
10:07:08.319  kali       3397    python3          OK        1052.1     /usr/bin/grep
10:07:08.325  kali       3398    zsh              OK        445.1      /usr/bin/python3
10:07:08.439  kali       3399    wrapper-2.0      OK        11117.0    /usr/share/kali-themes/xfce4-panel-genmon-vpnip.sh
10:07:08.440  kali       3401    xfce4-panel-gen  OK        318.5      /usr/sbin/ip
10:07:08.446  kali       3403    xfce4-panel-gen  OK        386.5      /usr/bin/head
10:07:08.448  kali       3402    xfce4-panel-gen  OK        6946.9     /usr/bin/cut
10:07:08.481  kali       3398    python3          ENOENT    15.2       /home/kali/.local/bin/grep
10:07:08.484  kali       3398    python3          ENOENT    18.5       /usr/local/sbin/grep
10:07:08.486  kali       3398    python3          ENOENT    12.5       /usr/sbin/grep
10:07:08.496  kali       3398    python3          ENOENT    25.0       /sbin/grep
10:07:08.499  kali       3398    python3          ENOENT    29.4       /usr/local/bin/grep
